t mart.cavg aust.cavg
7.550000e-03 3.342244e-02 3.353112e-02
7.600000e-03 3.342233e-02 3.353115e-02
7.650000e-03 3.342222e-02 3.353118e-02
7.700000e-03 3.342211e-02 3.353122e-02
7.750000e-03 3.342200e-02 3.353125e-02
7.800000e-03 3.342189e-02 3.353129e-02
7.850000e-03 3.342178e-02 3.353132e-02
7.900000e-03 3.342167e-02 3.353136e-02
7.950000e-03 3.342156e-02 3.353139e-02
8.000000e-03 3.342145e-02 3.353142e-02
8.050000e-03 3.342134e-02 3.353146e-02
8.100000e-03 3.342123e-02 3.353149e-02
8.150000e-03 3.342112e-02 3.353153e-02
8.200000e-03 3.342101e-02 3.353156e-02
8.250000e-03 3.342090e-02 3.353159e-02
8.300000e-03 3.342079e-02 3.353163e-02
8.350000e-03 3.342068e-02 3.353166e-02
8.400000e-03 3.342057e-02 3.353170e-02
8.450000e-03 3.342046e-02 3.353173e-02
8.500000e-03 3.342035e-02 3.353176e-02
8.550000e-03 3.342024e-02 3.353180e-02
8.600000e-03 3.342013e-02 3.353183e-02
8.650000e-03 3.342002e-02 3.353187e-02
8.700000e-03 3.341991e-02 3.353190e-02
8.750000e-03 3.341980e-02 3.353194e-02
8.800000e-03 3.341969e-02 3.353197e-02
8.850000e-03 3.341959e-02 3.353200e-02
8.900000e-03 3.341948e-02 3.353204e-02
8.950000e-03 3.341937e-02 3.353207e-02
9.000000e-03 3.341926e-02 3.353211e-02
9.050000e-03 3.341915e-02 3.353214e-02
9.100000e-03 3.341904e-02 3.353217e-02
9.150000e-03 3.341893e-02 3.353221e-02
9.200000e-03 3.341882e-02 3.353224e-02
9.250000e-03 3.341871e-02 3.353228e-02
9.300000e-03 3.341860e-02 3.353231e-02
9.350000e-03 3.341850e-02 3.353234e-02
9.400000e-03 3.341839e-02 3.353238e-02
9.450000e-03 3.341828e-02 3.353241e-02
9.500000e-03 3.341817e-02 3.353245e-02
9.550000e-03 3.341806e-02 3.353248e-02
9.600000e-03 3.341795e-02 3.353251e-02
9.650000e-03 3.341784e-02 3.353255e-02
9.700000e-03 3.341773e-02 3.353258e-02
9.750000e-03 3.341763e-02 3.353262e-02
9.800000e-03 3.341752e-02 3.353265e-02
9.850000e-03 3.341741e-02 3.353268e-02
9.900000e-03 3.341730e-02 3.353272e-02
9.950000e-03 3.341719e-02 3.353275e-02
1.000000e-02 3.341708e-02 3.353279e-02
1.005000e-02 3.341698e-02 3.353282e-02
1.010000e-02 3.341687e-02 3.353286e-02
1.015000e-02 3.341676e-02 3.353289e-02
1.020000e-02 3.341665e-02 3.353292e-02
1.025000e-02 3.341654e-02 3.353296e-02
1.030000e-02 3.341643e-02 3.353299e-02
1.035000e-02 3.341633e-02 3.353303e-02
1.040000e-02 3.341622e-02 3.353306e-02
1.045000e-02 3.341611e-02 3.353309e-02
1.050000e-02 3.341600e-02 3.353313e-02
1.055000e-02 3.341589e-02 3.353316e-02
1.060000e-02 3.341579e-02 3.353320e-02
1.065000e-02 3.341568e-02 3.353323e-02
1.070000e-02 3.341557e-02 3.353326e-02
1.075000e-02 3.341546e-02 3.353330e-02
1.080000e-02 3.341535e-02 3.353333e-02
1.085000e-02 3.341525e-02 3.353337e-02
1.090000e-02 3.341514e-02 3.353340e-02
1.095000e-02 3.341503e-02 3.353343e-02
1.100000e-02 3.341492e-02 3.353347e-02
1.105000e-02 3.341482e-02 3.353350e-02
1.110000e-02 3.341471e-02 3.353354e-02
1.115000e-02 3.341460e-02 3.353357e-02
1.120000e-02 3.341449e-02 3.353360e-02
1.125000e-02 3.341439e-02 3.353364e-02
1.130000e-02 3.341428e-02 3.353367e-02
1.135000e-02 3.341417e-02 3.353371e-02
1.140000e-02 3.341406e-02 3.353374e-02
1.145000e-02 3.341396e-02 3.353377e-02
1.150000e-02 3.341385e-02 3.353381e-02
1.155000e-02 3.341374e-02 3.353384e-02
1.160000e-02 3.341363e-02 3.353388e-02
1.165000e-02 3.341353e-02 3.353391e-02
1.170000e-02 3.341342e-02 3.353394e-02
1.175000e-02 3.341331e-02 3.353398e-02
1.180000e-02 3.341320e-02 3.353401e-02
1.185000e-02 3.341310e-02 3.353405e-02
1.190000e-02 3.341299e-02 3.353408e-02
1.195000e-02 3.341288e-02 3.353411e-02
1.200000e-02 3.341278e-02 3.353415e-02
1.205000e-02 3.341267e-02 3.353418e-02
1.210000e-02 3.341256e-02 3.353422e-02
1.215000e-02 3.341245e-02 3.353425e-02
1.220000e-02 3.341235e-02 3.353428e-02
1.225000e-02 3.341224e-02 3.353432e-02
1.230000e-02 3.341213e-02 3.353435e-02
1.235000e-02 3.341203e-02 3.353439e-02
1.240000e-02 3.341192e-02 3.353442e-02
1.245000e-02 3.341181e-02 3.353445e-02
1.250000e-02 3.341171e-02 3.353449e-02
1.255000e-02 3.341160e-02 3.353452e-02
1.260000e-02 3.341149e-02 3.353456e-02
1.265000e-02 3.341139e-02 3.353459e-02
1.270000e-02 3.341128e-02 3.353462e-02
1.275000e-02 3.341117e-02 3.353466e-02
1.280000e-02 3.341107e-02 3.353469e-02
1.285000e-02 3.341096e-02 3.353473e-02
1.290000e-02 3.341085e-02 3.353476e-02
1.295000e-02 3.341075e-02 3.353479e-02
1.300000e-02 3.341064e-02 3.353483e-02
1.305000e-02 3.341054e-02 3.353486e-02
1.310000e-02 3.341043e-02 3.353490e-02
1.315000e-02 3.341032e-02 3.353493e-02
1.320000e-02 3.341022e-02 3.353496e-02
1.325000e-02 3.341011e-02 3.353500e-02
1.330000e-02 3.341000e-02 3.353503e-02
1.335000e-02 3.340990e-02 3.353507e-02
1.340000e-02 3.340979e-02 3.353510e-02
1.345000e-02 3.340969e-02 3.353513e-02
1.350000e-02 3.340958e-02 3.353517e-02
1.355000e-02 3.340947e-02 3.353520e-02
1.360000e-02 3.340937e-02 3.353523e-02
1.365000e-02 3.340926e-02 3.353527e-02
1.370000e-02 3.340915e-02 3.353530e-02
1.375000e-02 3.340905e-02 3.353534e-02
1.380000e-02 3.340894e-02 3.353537e-02
1.385000e-02 3.340884e-02 3.353540e-02
1.390000e-02 3.340873e-02 3.353544e-02
1.395000e-02 3.340863e-02 3.353547e-02
1.400000e-02 3.340852e-02 3.353551e-02
1.405000e-02 3.340841e-02 3.353554e-02
1.410000e-02 3.340831e-02 3.353557e-02
1.415000e-02 3.340820e-02 3.353561e-02
1.420000e-02 3.340810e-02 3.353564e-02
1.425000e-02 3.340799e-02 3.353568e-02
1.430000e-02 3.340789e-02 3.353571e-02
1.435000e-02 3.340778e-02 3.353574e-02
1.440000e-02 3.340767e-02 3.353578e-02
1.445000e-02 3.340757e-02 3.353581e-02
1.450000e-02 3.340746e-02 3.353585e-02
1.455000e-02 3.340736e-02 3.353588e-02
1.460000e-02 3.340725e-02 3.353591e-02
1.465000e-02 3.340715e-02 3.353595e-02
1.470000e-02 3.340704e-02 3.353598e-02
1.475000e-02 3.340694e-02 3.353601e-02
1.480000e-02 3.340683e-02 3.353605e-02
1.485000e-02 3.340673e-02 3.353608e-02
1.490000e-02 3.340662e-02 3.353612e-02
1.495000e-02 3.340652e-02 3.353615e-02
1.500000e-02 3.340641e-02 3.353618e-02
1.505000e-02 3.340631e-02 3.353622e-02
1.510000e-02 3.340620e-02 3.353625e-02
1.515000e-02 3.340609e-02 3.353629e-02
1.520000e-02 3.340599e-02 3.353632e-02
1.525000e-02 3.340588e-02 3.353635e-02
1.530000e-02 3.340578e-02 3.353639e-02
1.535000e-02 3.340567e-02 3.353642e-02
1.540000e-02 3.340557e-02 3.353646e-02
1.545000e-02 3.340547e-02 3.353649e-02
1.550000e-02 3.340536e-02 3.353652e-02
1.555000e-02 3.340526e-02 3.353656e-02
1.560000e-02 3.340515e-02 3.353659e-02
1.565000e-02 3.340505e-02 3.353662e-02
1.570000e-02 3.340494e-02 3.353666e-02
1.575000e-02 3.340484e-02 3.353669e-02
1.580000e-02 3.340473e-02 3.353673e-02
1.585000e-02 3.340463e-02 3.353676e-02
1.590000e-02 3.340452e-02 3.353679e-02
1.595000e-02 3.340442e-02 3.353683e-02
1.600000e-02 3.340431e-02 3.353686e-02
1.605000e-02 3.340421e-02 3.353690e-02
1.610000e-02 3.340410e-02 3.353693e-02
1.615000e-02 3.340400e-02 3.353696e-02
1.620000e-02 3.340390e-02 3.353700e-02
1.625000e-02 3.340379e-02 3.353703e-02
1.630000e-02 3.340369e-02 3.353706e-02
1.635000e-02 3.340358e-02 3.353710e-02
1.640000e-02 3.340348e-02 3.353713e-02
1.645000e-02 3.340337e-02 3.353717e-02
1.650000e-02 3.340327e-02 3.353720e-02
1.655000e-02 3.340316e-02 3.353723e-02
1.660000e-02 3.340306e-02 3.353727e-02
1.665000e-02 3.340296e-02 3.353730e-02
1.670000e-02 3.340285e-02 3.353734e-02
1.675000e-02 3.340275e-02 3.353737e-02
1.680000e-02 3.340264e-02 3.353740e-02
1.685000e-02 3.340254e-02 3.353744e-02
1.690000e-02 3.340244e-02 3.353747e-02
1.695000e-02 3.340233e-02 3.353750e-02
1.700000e-02 3.340223e-02 3.353754e-02
1.705000e-02 3.340212e-02 3.353757e-02
1.710000e-02 3.340202e-02 3.353761e-02
1.715000e-02 3.340192e-02 3.353764e-02
1.720000e-02 3.340181e-02 3.353767e-02
1.725000e-02 3.340171e-02 3.353771e-02
1.730000e-02 3.340160e-02 3.353774e-02
1.735000e-02 3.340150e-02 3.353777e-02
1.740000e-02 3.340140e-02 3.353781e-02
1.745000e-02 3.340129e-02 3.353784e-02
1.750000e-02 3.340119e-02 3.353788e-02
1.755000e-02 3.340109e-02 3.353791e-02
1.760000e-02 3.340098e-02 3.353794e-02
1.765000e-02 3.340088e-02 3.353798e-02
1.770000e-02 3.340078e-02 3.353801e-02
1.775000e-02 3.340067e-02 3.353804e-02
1.780000e-02 3.340057e-02 3.353808e-02
1.785000e-02 3.340047e-02 3.353811e-02
1.790000e-02 3.340036e-02 3.353815e-02
1.795000e-02 3.340026e-02 3.353818e-02
1.800000e-02 3.340016e-02 3.353821e-02
1.805000e-02 3.340005e-02 3.353825e-02
1.810000e-02 3.339995e-02 3.353828e-02
1.815000e-02 3.339985e-02 3.353831e-02
1.820000e-02 3.339974e-02 3.353835e-02
1.825000e-02 3.339964e-02 3.353838e-02
1.830000e-02 3.339954e-02 3.353842e-02
1.835000e-02 3.339943e-02 3.353845e-02
1.840000e-02 3.339933e-02 3.353848e-02
1.845000e-02 3.339923e-02 3.353852e-02
1.850000e-02 3.339912e-02 3.353855e-02
1.855000e-02 3.339902e-02 3.353858e-02
1.860000e-02 3.339892e-02 3.353862e-02
1.865000e-02 3.339881e-02 3.353865e-02
1.870000e-02 3.339871e-02 3.353869e-02
1.875000e-02 3.339861e-02 3.353872e-02
1.880000e-02 3.339851e-02 3.353875e-02
1.885000e-02 3.339840e-02 3.353879e-02
1.890000e-02 3.339830e-02 3.353882e-02
1.895000e-02 3.339820e-02 3.353885e-02
1.900000e-02 3.339809e-02 3.353889e-02
1.905000e-02 3.339799e-02 3.353892e-02
1.910000e-02 3.339789e-02 3.353896e-02
1.915000e-02 3.339779e-02 3.353899e-02
1.920000e-02 3.339768e-02 3.353902e-02
1.925000e-02 3.339758e-02 3.353906e-02
1.930000e-02 3.339748e-02 3.353909e-02
1.935000e-02 3.339738e-02 3.353912e-02
1.940000e-02 3.339727e-02 3.353916e-02
1.945000e-02 3.339717e-02 3.353919e-02
1.950000e-02 3.339707e-02 3.353923e-02
1.955000e-02 3.339696e-02 3.353926e-02
1.960000e-02 3.339686e-02 3.353929e-02
1.965000e-02 3.339676e-02 3.353933e-02
1.970000e-02 3.339666e-02 3.353936e-02
1.975000e-02 3.339656e-02 3.353939e-02
1.980000e-02 3.339645e-02 3.353943e-02
1.985000e-02 3.339635e-02 3.353946e-02
1.990000e-02 3.339625e-02 3.353950e-02
1.995000e-02 3.339615e-02 3.353953e-02
2.000000e-02 3.339604e-02 3.353956e-02
2.005000e-02 3.339594e-02 3.353960e-02
2.010000e-02 3.339584e-02 3.353963e-02
2.015000e-02 3.339574e-02 3.353966e-02
2.020000e-02 3.339564e-02 3.353970e-02
2.025000e-02 3.339553e-02 3.353973e-02
2.030000e-02 3.339543e-02 3.353976e-02
2.035000e-02 3.339533e-02 3.353980e-02
2.040000e-02 3.339523e-02 3.353983e-02
2.045000e-02 3.339513e-02 3.353987e-02
2.050000e-02 3.339502e-02 3.353990e-02
2.055000e-02 3.339492e-02 3.353993e-02
2.060000e-02 3.339482e-02 3.353997e-02
2.065000e-02 3.339472e-02 3.354000e-02
2.070000e-02 3.339462e-02 3.354003e-02
2.075000e-02 3.339451e-02 3.354007e-02
2.080000e-02 3.339441e-02 3.354010e-02
2.085000e-02 3.339431e-02 3.354013e-02
2.090000e-02 3.339421e-02 3.354017e-02
2.095000e-02 3.339411e-02 3.354020e-02
2.100000e-02 3.339401e-02 3.354024e-02
2.105000e-02 3.339390e-02 3.354027e-02
2.110000e-02 3.339380e-02 3.354030e-02
2.115000e-02 3.339370e-02 3.354034e-02
2.120000e-02 3.339360e-02 3.354037e-02
2.125000e-02 3.339350e-02 3.354040e-02
2.130000e-02 3.339340e-02 3.354044e-02
2.135000e-02 3.339330e-02 3.354047e-02
2.140000e-02 3.339319e-02 3.354050e-02
2.145000e-02 3.339309e-02 3.354054e-02
2.150000e-02 3.339299e-02 3.354057e-02
2.155000e-02 3.339289e-02 3.354061e-02
2.160000e-02 3.339279e-02 3.354064e-02
2.165000e-02 3.339269e-02 3.354067e-02
2.170000e-02 3.339259e-02 3.354071e-02
2.175000e-02 3.339248e-02 3.354074e-02
2.180000e-02 3.339238e-02 3.354077e-02
2.185000e-02 3.339228e-02 3.354081e-02
2.190000e-02 3.339218e-02 3.354084e-02
2.195000e-02 3.339208e-02 3.354087e-02
2.200000e-02 3.339198e-02 3.354091e-02
2.205000e-02 3.339188e-02 3.354094e-02
2.210000e-02 3.339178e-02 3.354098e-02
2.215000e-02 3.339168e-02 3.354101e-02
2.220000e-02 3.339158e-02 3.354104e-02
2.225000e-02 3.339147e-02 3.354108e-02
2.230000e-02 3.339137e-02 3.354111e-02
2.235000e-02 3.339127e-02 3.354114e-02
2.240000e-02 3.339117e-02 3.354118e-02
2.245000e-02 3.339107e-02 3.354121e-02
2.250000e-02 3.339097e-02 3.354124e-02
2.255000e-02 3.339087e-02 3.354128e-02
2.260000e-02 3.339077e-02 3.354131e-02
2.265000e-02 3.339067e-02 3.354134e-02
2.270000e-02 3.339057e-02 3.354138e-02
2.275000e-02 3.339047e-02 3.354141e-02
2.280000e-02 3.339037e-02 3.354145e-02
2.285000e-02 3.339027e-02 3.354148e-02
2.290000e-02 3.339017e-02 3.354151e-02
2.295000e-02 3.339006e-02 3.354155e-02
2.300000e-02 3.338996e-02 3.354158e-02
2.305000e-02 3.338986e-02 3.354161e-02
2.310000e-02 3.338976e-02 3.354165e-02
2.315000e-02 3.338966e-02 3.354168e-02
2.320000e-02 3.338956e-02 3.354171e-02
2.325000e-02 3.338946e-02 3.354175e-02
2.330000e-02 3.338936e-02 3.354178e-02
2.335000e-02 3.338926e-02 3.354181e-02
2.340000e-02 3.338916e-02 3.354185e-02
2.345000e-02 3.338906e-02 3.354188e-02
2.350000e-02 3.338896e-02 3.354192e-02
2.355000e-02 3.338886e-02 3.354195e-02
2.360000e-02 3.338876e-02 3.354198e-02
2.365000e-02 3.338866e-02 3.354202e-02
2.370000e-02 3.338856e-02 3.354205e-02
2.375000e-02 3.338846e-02 3.354208e-02
2.380000e-02 3.338836e-02 3.354212e-02
2.385000e-02 3.338826e-02 3.354215e-02
2.390000e-02 3.338816e-02 3.354218e-02
2.395000e-02 3.338806e-02 3.354222e-02
2.400000e-02 3.338796e-02 3.354225e-02
2.405000e-02 3.338786e-02 3.354228e-02
2.410000e-02 3.338776e-02 3.354232e-02
2.415000e-02 3.338766e-02 3.354235e-02
2.420000e-02 3.338756e-02 3.354238e-02
2.425000e-02 3.338746e-02 3.354242e-02
2.430000e-02 3.338736e-02 3.354245e-02
2.435000e-02 3.338726e-02 3.354248e-02
2.440000e-02 3.338716e-02 3.354252e-02
2.445000e-02 3.338706e-02 3.354255e-02
2.450000e-02 3.338696e-02 3.354259e-02
2.455000e-02 3.338686e-02 3.354262e-02
2.460000e-02 3.338676e-02 3.354265e-02
2.465000e-02 3.338666e-02 3.354269e-02
2.470000e-02 3.338656e-02 3.354272e-02
2.475000e-02 3.338646e-02 3.354275e-02
2.480000e-02 3.338637e-02 3.354279e-02
2.485000e-02 3.338627e-02 3.354282e-02
2.490000e-02 3.338617e-02 3.354285e-02
2.495000e-02 3.338607e-02 3.354289e-02
2.500000e-02 3.338597e-02 3.354292e-02
2.505000e-02 3.338587e-02 3.354295e-02
2.510000e-02 3.338577e-02 3.354299e-02
2.515000e-02 3.338567e-02 3.354302e-02
2.520000e-02 3.338557e-02 3.354305e-02
2.525000e-02 3.338547e-02 3.354309e-02
2.530000e-02 3.338537e-02 3.354312e-02
2.535000e-02 3.338527e-02 3.354315e-02
2.540000e-02 3.338517e-02 3.354319e-02
2.545000e-02 3.338507e-02 3.354322e-02
2.550000e-02 3.338498e-02 3.354325e-02
2.555000e-02 3.338488e-02 3.354329e-02
2.560000e-02 3.338478e-02 3.354332e-02
2.565000e-02 3.338468e-02 3.354336e-02
2.570000e-02 3.338458e-02 3.354339e-02
2.575000e-02 3.338448e-02 3.354342e-02
2.580000e-02 3.338438e-02 3.354346e-02
2.585000e-02 3.338428e-02 3.354349e-02
2.590000e-02 3.338418e-02 3.354352e-02
2.595000e-02 3.338408e-02 3.354356e-02
2.600000e-02 3.338399e-02 3.354359e-02
2.605000e-02 3.338389e-02 3.354362e-02
2.610000e-02 3.338379e-02 3.354366e-02
2.615000e-02 3.338369e-02 3.354369e-02
2.620000e-02 3.338359e-02 3.354372e-02
2.625000e-02 3.338349e-02 3.354376e-02
2.630000e-02 3.338339e-02 3.354379e-02
2.635000e-02 3.338330e-02 3.354382e-02
2.640000e-02 3.338320e-02 3.354386e-02
2.645000e-02 3.338310e-02 3.354389e-02
2.650000e-02 3.338300e-02 3.354392e-02
2.655000e-02 3.338290e-02 3.354396e-02
2.660000e-02 3.338280e-02 3.354399e-02
2.665000e-02 3.338270e-02 3.354402e-02
2.670000e-02 3.338261e-02 3.354406e-02
2.675000e-02 3.338251e-02 3.354409e-02
2.680000e-02 3.338241e-02 3.354412e-02
2.685000e-02 3.338231e-02 3.354416e-02
2.690000e-02 3.338221e-02 3.354419e-02
2.695000e-02 3.338211e-02 3.354422e-02
2.700000e-02 3.338202e-02 3.354426e-02
2.705000e-02 3.338192e-02 3.354429e-02
2.710000e-02 3.338182e-02 3.354432e-02
2.715000e-02 3.338172e-02 3.354436e-02
2.720000e-02 3.338162e-02 3.354439e-02
2.725000e-02 3.338152e-02 3.354442e-02
2.730000e-02 3.338143e-02 3.354446e-02
2.735000e-02 3.338133e-02 3.354449e-02
2.740000e-02 3.338123e-02 3.354452e-02
2.745000e-02 3.338113e-02 3.354456e-02
2.750000e-02 3.338103e-02 3.354459e-02
2.755000e-02 3.338094e-02 3.354462e-02
2.760000e-02 3.338084e-02 3.354466e-02
2.765000e-02 3.338074e-02 3.354469e-02
2.770000e-02 3.338064e-02 3.354472e-02
2.775000e-02 3.338054e-02 3.354476e-02
2.780000e-02 3.338045e-02 3.354479e-02
2.785000e-02 3.338035e-02 3.354482e-02
2.790000e-02 3.338025e-02 3.354486e-02
2.795000e-02 3.338015e-02 3.354489e-02
2.800000e-02 3.338006e-02 3.354492e-02
2.805000e-02 3.337996e-02 3.354496e-02
2.810000e-02 3.337986e-02 3.354499e-02
2.815000e-02 3.337976e-02 3.354502e-02
2.820000e-02 3.337967e-02 3.354506e-02
2.825000e-02 3.337957e-02 3.354509e-02
2.830000e-02 3.337947e-02 3.354512e-02
2.835000e-02 3.337937e-02 3.354516e-02
2.840000e-02 3.337928e-02 3.354519e-02
2.845000e-02 3.337918e-02 3.354522e-02
2.850000e-02 3.337908e-02 3.354526e-02
2.855000e-02 3.337898e-02 3.354529e-02
2.860000e-02 3.337889e-02 3.354532e-02
2.865000e-02 3.337879e-02 3.354536e-02
2.870000e-02 3.337869e-02 3.354539e-02
2.875000e-02 3.337859e-02 3.354542e-02
2.880000e-02 3.337850e-02 3.354546e-02
2.885000e-02 3.337840e-02 3.354549e-02
2.890000e-02 3.337830e-02 3.354552e-02
2.895000e-02 3.337820e-02 3.354556e-02
2.900000e-02 3.337811e-02 3.354559e-02
2.905000e-02 3.337801e-02 3.354562e-02
2.910000e-02 3.337791e-02 3.354566e-02
