t mart.ci0 mart.cin aus1.ci0 aus1.cin fer1.ci0 fer1.cin aus2.ci0 aus2.cin fer2.ci0 fer2.cin
2.850000e-03 3.344140e-02 3.344140e-02 3.344140e-02 3.877450e-02 1.354137e-05 1.354133e-05 3.877442e-02 3.640682e-02 1.226588e-05 1.226588e-05
2.900000e-03 3.344140e-02 3.344140e-02 3.344140e-02 3.892410e-02 1.362406e-05 1.362402e-05 3.892402e-02 3.650074e-02 1.231518e-05 1.231518e-05
2.950000e-03 3.344140e-02 3.344140e-02 3.344140e-02 3.907336e-02 1.370707e-05 1.370702e-05 3.907328e-02 3.659538e-02 1.236507e-05 1.236507e-05
3.000000e-03 3.344140e-02 3.344140e-02 3.344140e-02 3.922221e-02 1.379034e-05 1.379029e-05 3.922211e-02 3.669071e-02 1.241553e-05 1.241553e-05
3.050000e-03 3.344140e-02 3.344140e-02 3.344140e-02 3.937054e-02 1.387384e-05 1.387378e-05 3.937044e-02 3.678770e-02 1.246653e-05 1.246653e-05
3.100000e-03 3.344140e-02 3.344140e-02 3.344140e-02 3.951827e-02 1.395750e-05 1.395744e-05 3.951817e-02 3.688593e-02 1.251806e-05 1.251806e-05
3.150000e-03 3.344140e-02 3.344140e-02 3.344140e-02 3.966534e-02 1.404128e-05 1.404122e-05 3.966523e-02 3.698473e-02 1.257010e-05 1.257010e-05
3.200000e-03 3.344140e-02 3.344140e-02 3.344140e-02 3.981293e-02 1.412513e-05 1.412506e-05 3.981281e-02 3.708407e-02 1.262265e-05 1.262265e-05
3.250000e-03 3.344140e-02 3.344140e-02 3.344140e-02 3.996059e-02 1.420898e-05 1.420891e-05 3.996047e-02 3.718389e-02 1.267567e-05 1.267567e-05
3.300000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.010730e-02 1.429277e-05 1.429270e-05 4.010717e-02 3.728417e-02 1.272916e-05 1.272916e-05
3.350000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.025297e-02 1.437647e-05 1.437639e-05 4.025284e-02 3.738486e-02 1.278310e-05 1.278310e-05
3.400000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.039755e-02 1.446002e-05 1.445994e-05 4.039741e-02 3.748593e-02 1.283747e-05 1.283747e-05
3.450000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.054096e-02 1.454338e-05 1.454329e-05 4.054081e-02 3.758734e-02 1.289225e-05 1.289225e-05
3.500000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.068315e-02 1.462650e-05 1.462641e-05 4.068299e-02 3.768906e-02 1.294744e-05 1.294744e-05
3.550000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.082540e-02 1.470933e-05 1.470923e-05 4.082523e-02 3.779207e-02 1.300301e-05 1.300301e-05
3.600000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.096689e-02 1.479182e-05 1.479172e-05 4.096671e-02 3.789593e-02 1.305894e-05 1.305894e-05
3.650000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.110693e-02 1.487392e-05 1.487381e-05 4.110674e-02 3.799998e-02 1.311521e-05 1.311521e-05
3.700000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.124547e-02 1.495559e-05 1.495548e-05 4.124528e-02 3.810418e-02 1.317180e-05 1.317180e-05
3.750000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.138247e-02 1.503679e-05 1.503668e-05 4.138227e-02 3.820850e-02 1.322871e-05 1.322871e-05
3.800000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.151788e-02 1.511749e-05 1.511736e-05 4.151767e-02 3.831289e-02 1.328590e-05 1.328590e-05
3.850000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.165166e-02 1.519763e-05 1.519751e-05 4.165144e-02 3.841734e-02 1.334337e-05 1.334337e-05
3.900000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.178456e-02 1.527719e-05 1.527706e-05 4.178434e-02 3.852179e-02 1.340109e-05 1.340109e-05
3.950000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.191679e-02 1.535612e-05 1.535598e-05 4.191656e-02 3.862623e-02 1.345906e-05 1.345906e-05
4.000000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.204721e-02 1.543436e-05 1.543421e-05 4.204696e-02 3.873066e-02 1.351724e-05 1.351724e-05
4.050000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.217578e-02 1.551188e-05 1.551173e-05 4.217553e-02 3.883658e-02 1.357562e-05 1.357562e-05
4.100000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.230248e-02 1.558866e-05 1.558850e-05 4.230222e-02 3.894235e-02 1.363418e-05 1.363418e-05
4.150000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.242729e-02 1.566466e-05 1.566449e-05 4.242702e-02 3.904796e-02 1.369290e-05 1.369290e-05
4.200000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.255018e-02 1.573985e-05 1.573968e-05 4.254990e-02 3.915336e-02 1.375176e-05 1.375176e-05
4.250000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.267114e-02 1.581422e-05 1.581404e-05 4.267085e-02 3.925854e-02 1.381075e-05 1.381075e-05
4.300000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.279099e-02 1.588772e-05 1.588754e-05 4.279068e-02 3.936346e-02 1.386984e-05 1.386984e-05
4.350000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.290957e-02 1.596033e-05 1.596014e-05 4.290926e-02 3.946809e-02 1.392902e-05 1.392902e-05
4.400000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.302611e-02 1.603200e-05 1.603180e-05 4.302579e-02 3.957240e-02 1.398827e-05 1.398827e-05
4.450000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.314060e-02 1.610273e-05 1.610252e-05 4.314027e-02 3.967636e-02 1.404758e-05 1.404758e-05
4.500000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.325303e-02 1.617249e-05 1.617228e-05 4.325269e-02 3.978076e-02 1.410692e-05 1.410692e-05
4.550000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.336340e-02 1.624126e-05 1.624104e-05 4.336305e-02 3.988551e-02 1.416628e-05 1.416628e-05
4.600000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.347171e-02 1.630904e-05 1.630881e-05 4.347134e-02 3.998981e-02 1.422562e-05 1.422562e-05
4.650000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.357795e-02 1.637580e-05 1.637556e-05 4.357758e-02 4.009363e-02 1.428494e-05 1.428494e-05
4.700000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.368214e-02 1.644153e-05 1.644128e-05 4.368176e-02 4.019694e-02 1.434422e-05 1.434422e-05
4.750000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.378496e-02 1.650621e-05 1.650596e-05 4.378455e-02 4.029972e-02 1.440343e-05 1.440343e-05
4.800000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.388622e-02 1.656983e-05 1.656957e-05 4.388581e-02 4.040196e-02 1.446258e-05 1.446258e-05
4.850000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.398538e-02 1.663236e-05 1.663209e-05 4.398496e-02 4.050361e-02 1.452162e-05 1.452162e-05
4.900000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.408245e-02 1.669379e-05 1.669352e-05 4.408202e-02 4.060467e-02 1.458057e-05 1.458057e-05
4.950000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.417744e-02 1.675414e-05 1.675385e-05 4.417700e-02 4.070512e-02 1.463938e-05 1.463938e-05
5.000000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.427037e-02 1.681338e-05 1.681309e-05 4.426991e-02 4.080601e-02 1.469806e-05 1.469806e-05
5.050000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.436124e-02 1.687152e-05 1.687122e-05 4.436078e-02 4.090653e-02 1.475657e-05 1.475657e-05
5.100000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.445009e-02 1.692855e-05 1.692824e-05 4.444961e-02 4.100635e-02 1.481491e-05 1.481491e-05
5.150000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.453692e-02 1.698448e-05 1.698416e-05 4.453643e-02 4.110544e-02 1.487305e-05 1.487305e-05
5.200000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.462176e-02 1.703930e-05 1.703898e-05 4.462127e-02 4.120380e-02 1.493098e-05 1.493098e-05
5.250000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.470464e-02 1.709303e-05 1.709270e-05 4.470413e-02 4.130140e-02 1.498869e-05 1.498869e-05
5.300000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.478632e-02 1.714564e-05 1.714530e-05 4.478580e-02 4.139823e-02 1.504616e-05 1.504616e-05
5.350000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.486633e-02 1.719714e-05 1.719679e-05 4.486579e-02 4.149427e-02 1.510339e-05 1.510339e-05
5.400000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.494438e-02 1.724752e-05 1.724717e-05 4.494383e-02 4.158951e-02 1.516035e-05 1.516035e-05
5.450000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.502049e-02 1.729680e-05 1.729644e-05 4.501993e-02 4.168393e-02 1.521703e-05 1.521703e-05
5.500000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.509469e-02 1.734497e-05 1.734460e-05 4.509412e-02 4.177823e-02 1.527343e-05 1.527343e-05
5.550000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.516702e-02 1.739206e-05 1.739168e-05 4.516644e-02 4.187229e-02 1.532951e-05 1.532951e-05
5.600000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.523750e-02 1.743807e-05 1.743768e-05 4.523691e-02 4.196545e-02 1.538526e-05 1.538526e-05
5.650000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.530615e-02 1.748300e-05 1.748261e-05 4.530555e-02 4.205771e-02 1.544068e-05 1.544068e-05
5.700000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.537302e-02 1.752688e-05 1.752648e-05 4.537241e-02 4.214906e-02 1.549574e-05 1.549574e-05
5.750000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.543813e-02 1.756971e-05 1.756930e-05 4.543751e-02 4.223949e-02 1.555044e-05 1.555044e-05
5.800000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.550152e-02 1.761150e-05 1.761108e-05 4.550088e-02 4.232898e-02 1.560476e-05 1.560476e-05
5.850000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.556321e-02 1.765227e-05 1.765184e-05 4.556256e-02 4.241754e-02 1.565871e-05 1.565871e-05
5.900000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.562323e-02 1.769203e-05 1.769160e-05 4.562258e-02 4.250515e-02 1.571226e-05 1.571226e-05
5.950000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.568163e-02 1.773080e-05 1.773036e-05 4.568096e-02 4.259181e-02 1.576540e-05 1.576540e-05
6.000000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.573854e-02 1.776858e-05 1.776814e-05 4.573786e-02 4.267750e-02 1.581814e-05 1.581814e-05
6.050000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.579439e-02 1.780539e-05 1.780494e-05 4.579370e-02 4.276270e-02 1.587045e-05 1.587045e-05
6.100000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.584865e-02 1.784124e-05 1.784077e-05 4.584795e-02 4.284758e-02 1.592233e-05 1.592233e-05
6.150000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.590138e-02 1.787613e-05 1.787565e-05 4.590067e-02 4.293145e-02 1.597376e-05 1.597376e-05
6.200000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.595259e-02 1.791008e-05 1.790960e-05 4.595187e-02 4.301430e-02 1.602472e-05 1.602472e-05
6.250000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.600233e-02 1.794312e-05 1.794264e-05 4.600159e-02 4.309614e-02 1.607523e-05 1.607523e-05
6.300000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.605062e-02 1.797526e-05 1.797477e-05 4.604988e-02 4.317696e-02 1.612526e-05 1.612526e-05
6.350000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.609751e-02 1.800652e-05 1.800602e-05 4.609676e-02 4.325677e-02 1.617481e-05 1.617481e-05
6.400000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.614302e-02 1.803692e-05 1.803641e-05 4.614226e-02 4.333555e-02 1.622388e-05 1.622388e-05
6.450000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.618719e-02 1.806646e-05 1.806595e-05 4.618642e-02 4.341331e-02 1.627246e-05 1.627246e-05
6.500000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.623005e-02 1.809518e-05 1.809466e-05 4.622927e-02 4.349006e-02 1.632055e-05 1.632055e-05
6.550000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.627164e-02 1.812309e-05 1.812256e-05 4.627085e-02 4.356578e-02 1.636813e-05 1.636813e-05
6.600000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.631199e-02 1.815021e-05 1.814967e-05 4.631119e-02 4.364048e-02 1.641521e-05 1.641521e-05
6.650000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.635113e-02 1.817655e-05 1.817601e-05 4.635032e-02 4.371417e-02 1.646179e-05 1.646179e-05
6.700000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.638909e-02 1.820214e-05 1.820159e-05 4.638827e-02 4.378755e-02 1.650784e-05 1.650784e-05
6.750000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.642590e-02 1.822699e-05 1.822643e-05 4.642508e-02 4.386006e-02 1.655337e-05 1.655337e-05
6.800000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.646160e-02 1.825112e-05 1.825055e-05 4.646077e-02 4.393152e-02 1.659836e-05 1.659836e-05
6.850000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.649622e-02 1.827454e-05 1.827397e-05 4.649537e-02 4.400194e-02 1.664282e-05 1.664282e-05
6.900000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.652978e-02 1.829728e-05 1.829671e-05 4.652893e-02 4.407133e-02 1.668674e-05 1.668674e-05
6.950000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.656231e-02 1.831936e-05 1.831878e-05 4.656145e-02 4.413968e-02 1.673012e-05 1.673012e-05
7.000000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.659386e-02 1.834078e-05 1.834019e-05 4.659299e-02 4.420701e-02 1.677297e-05 1.677297e-05
7.050000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.662443e-02 1.836158e-05 1.836098e-05 4.662356e-02 4.427332e-02 1.681526e-05 1.681526e-05
7.100000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.665407e-02 1.838175e-05 1.838115e-05 4.665319e-02 4.433861e-02 1.685702e-05 1.685702e-05
7.150000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.668280e-02 1.840133e-05 1.840072e-05 4.668191e-02 4.440290e-02 1.689823e-05 1.689823e-05
7.200000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.671065e-02 1.842033e-05 1.841972e-05 4.670975e-02 4.446618e-02 1.693890e-05 1.693890e-05
7.250000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.673775e-02 1.843876e-05 1.843814e-05 4.673683e-02 4.452846e-02 1.697902e-05 1.697902e-05
7.300000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.676420e-02 1.845664e-05 1.845601e-05 4.676328e-02 4.458976e-02 1.701860e-05 1.701860e-05
7.350000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.678982e-02 1.847397e-05 1.847334e-05 4.678889e-02 4.465008e-02 1.705764e-05 1.705764e-05
7.400000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.681465e-02 1.849077e-05 1.849013e-05 4.681370e-02 4.470942e-02 1.709613e-05 1.709613e-05
7.450000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.683869e-02 1.850706e-05 1.850642e-05 4.683774e-02 4.476833e-02 1.713408e-05 1.713408e-05
7.500000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.686198e-02 1.852286e-05 1.852221e-05 4.686103e-02 4.482650e-02 1.717148e-05 1.717148e-05
7.550000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.688455e-02 1.853818e-05 1.853753e-05 4.688359e-02 4.488368e-02 1.720832e-05 1.720832e-05
7.600000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.690642e-02 1.855304e-05 1.855238e-05 4.690545e-02 4.493989e-02 1.724462e-05 1.724462e-05
7.650000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.692761e-02 1.856744e-05 1.856678e-05 4.692663e-02 4.499514e-02 1.728037e-05 1.728037e-05
7.700000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.694814e-02 1.858141e-05 1.858074e-05 4.694716e-02 4.504944e-02 1.731558e-05 1.731558e-05
7.750000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.696804e-02 1.859496e-05 1.859429e-05 4.696705e-02 4.510279e-02 1.735024e-05 1.735024e-05
7.800000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.698733e-02 1.860811e-05 1.860743e-05 4.698634e-02 4.515521e-02 1.738436e-05 1.738436e-05
7.850000e-03 3.344140e-02 3.344140e-02 3.344140e-02 4.700604e-02 1.862086e-05 1.862018e-05 4.700503e-02 4.520671e-02 1.741795e-05 1.741795e-05
