t mart.ci0 mart.cin aust.ci0 aust.cin
5.000000e-03 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
1.000000e-02 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
1.500000e-02 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
2.000000e-02 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
2.500000e-02 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
3.000000e-02 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
3.500000e-02 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
4.000000e-02 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
4.500000e-02 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
5.000000e-02 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
5.500000e-02 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
6.000000e-02 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
6.500000e-02 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
7.000000e-02 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
7.500000e-02 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
8.000000e-02 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
8.500000e-02 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
9.000000e-02 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
9.500000e-02 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
1.000000e-01 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
1.050000e-01 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
1.100000e-01 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
1.150000e-01 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
1.200000e-01 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
1.250000e-01 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
1.300000e-01 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
1.350000e-01 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
1.400000e-01 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
1.450000e-01 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
1.500000e-01 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
1.550000e-01 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
1.600000e-01 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
1.650000e-01 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
1.700000e-01 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
1.750000e-01 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
1.800000e-01 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
1.850000e-01 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
1.900000e-01 3.344140e-02 3.344140e-02 3.344140e-02 3.344140e-02
